gameId,nbaGameId,playerId,nbaId,playerName,year,team,opponent,PTS,FGA,FTA,TOV,BadPassTOV,BadPassOutOfBoundsTOV,ScoringTOV,Heaves,ZBounds,TechFTA,AdjFGA,AdjFTA,AdjTS%,source
gen_2001_20010421_DAL_UTA,0040000001,jacque_vaughn_1521,1521,Jacque Vaughn,2001,UTA,DAL,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,pbpstats.com API game logs
gen_2001_20010421_DAL_UTA,0040000001,dirk_nowitzki_1717,1717,Dirk Nowitzki,2001,DAL,UTA,20.0,20.0,5.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,22.0,5.0,41.3,pbpstats.com API game logs
gen_2001_20010421_DAL_UTA,0040000001,olden_polynice_178,178,Olden Polynice,2001,UTA,DAL,8.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,66.7,pbpstats.com API game logs
gen_2001_20010421_DAL_UTA,0040000001,calvin_booth_1916,1916,Calvin Booth,2001,DAL,UTA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,pbpstats.com API game logs
gen_2001_20010421_DAL_UTA,0040000001,karl_malone_252,252,Karl Malone,2001,UTA,DAL,26.0,23.0,13.0,7.0,1.0,2.0,4.0,0.0,1.0,1.0,26.0,12.0,41.6,pbpstats.com API game logs
gen_2001_20010421_DAL_UTA,0040000001,john_stockton_304,304,John Stockton,2001,UTA,DAL,12.0,7.0,7.0,2.0,0.0,2.0,0.0,0.0,1.0,5.0,6.0,2.0,87.2,pbpstats.com API game logs
gen_2001_20010421_DAL_UTA,0040000001,john_starks_317,317,John Starks,2001,UTA,DAL,4.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,40.0,pbpstats.com API game logs
gen_2001_20010421_DAL_UTA,0040000001,danny_manning_330,330,Danny Manning,2001,UTA,DAL,12.0,7.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,4.0,61.5,pbpstats.com API game logs
gen_2001_20010421_DAL_UTA,0040000001,juwan_howard_436,436,Juwan Howard,2001,DAL,UTA,14.0,11.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,54.9,pbpstats.com API game logs
gen_2001_20010421_DAL_UTA,0040000001,howard_eisley_458,458,Howard Eisley,2001,DAL,UTA,0.0,2.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,pbpstats.com API game logs
gen_2001_20010421_DAL_UTA,0040000001,michael_finley_714,714,Michael Finley,2001,DAL,UTA,26.0,23.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,2.0,52.3,pbpstats.com API game logs
gen_2001_20010421_DAL_UTA,0040000001,greg_ostertag_731,731,Greg Ostertag,2001,UTA,DAL,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,33.3,pbpstats.com API game logs
gen_2001_20010421_DAL_UTA,0040000001,shawn_bradley_762,762,Shawn Bradley,2001,DAL,UTA,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,pbpstats.com API game logs
gen_2001_20010421_DAL_UTA,0040000001,donyell_marshall_923,923,Donyell Marshall,2001,UTA,DAL,12.0,13.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,41.9,pbpstats.com API game logs
gen_2001_20010421_DAL_UTA,0040000001,bryon_russell_935,935,Bryon Russell,2001,UTA,DAL,12.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,40.0,pbpstats.com API game logs
gen_2001_20010421_DAL_UTA,0040000001,mark_bryant_95,95,Mark Bryant,2001,DAL,UTA,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,pbpstats.com API game logs
gen_2001_20010421_DAL_UTA,0040000001,steve_nash_959,959,Steve Nash,2001,DAL,UTA,20.0,11.0,7.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,13.0,6.0,63.9,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,jalen_rose_147,147,Jalen Rose,2001,IND,PHI,17.0,22.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,0.0,37.0,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,austin_croshere_1506,1506,Austin Croshere,2001,IND,PHI,12.0,8.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,4.0,55.8,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,kevin_ollie_1563,1563,Kevin Ollie,2001,PHI,IND,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,al_harrington_1733,1733,Al Harrington,2001,IND,PHI,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,jeff_foster_1902,1902,Jeff Foster,2001,IND,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,jumaine_jones_1908,1908,Jumaine Jones,2001,PHI,IND,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,raja_bell_1952,1952,Raja Bell,2001,PHI,IND,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,tyrone_hill_238,238,Tyrone Hill,2001,PHI,IND,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,44.4,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,aaron_mckie_243,243,Aaron McKie,2001,PHI,IND,18.0,18.0,5.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,20.0,5.0,40.5,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,george_lynch_248,248,George Lynch,2001,PHI,IND,6.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,60.0,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,derrick_mckey_365,365,Derrick McKey,2001,IND,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,reggie_miller_397,397,Reggie Miller,2001,IND,PHI,17.0,21.0,4.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,21.0,2.0,38.8,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,zan_tabak_440,440,Zan Tabak,2001,IND,PHI,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,sam_perkins_64,64,Sam Perkins,2001,IND,PHI,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,35.7,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,travis_best_696,696,Travis Best,2001,IND,PHI,16.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,62.1,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,eric_snow_727,727,Eric Snow,2001,PHI,IND,14.0,17.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,17.0,1.0,40.1,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,matt_geiger_761,761,Matt Geiger,2001,PHI,IND,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,69.4,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,dikembe_mutombo_87,87,Dikembe Mutombo,2001,PHI,IND,12.0,6.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,8.0,63.0,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,allen_iverson_947,947,Allen Iverson,2001,PHI,IND,16.0,19.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,21.0,2.0,36.6,pbpstats.com API game logs
gen_2001_20010421_IND_PHI,0040000004,jermaine_o_neal_979,979,Jermaine O'Neal,2001,IND,PHI,12.0,11.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,47.0,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,dean_garrett_1051,1051,Dean Garrett,2001,MIN,SAS,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,56.3,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,reggie_slater_1073,1073,Reggie Slater,2001,MIN,SAS,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,laphonso_ellis_111,111,LaPhonso Ellis,2001,MIN,SAS,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,tim_duncan_1495,1495,Tim Duncan,2001,SAS,MIN,33.0,20.0,10.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,10.0,62.5,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,chauncey_billups_1497,1497,Chauncey Billups,2001,MIN,SAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,antonio_daniels_1498,1498,Antonio Daniels,2001,SAS,MIN,4.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,34.0,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,derek_anderson_1507,1507,Derek Anderson,2001,SAS,MIN,12.0,13.0,4.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,15.0,3.0,36.8,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,rasho_nesterovic_1725,1725,Rasho Nesterovic,2001,MIN,SAS,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,50.0,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,felipe_lopez_1732,1732,Felipe Lopez,2001,MIN,SAS,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,10.2,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,wally_szczerbiak_1887,1887,Wally Szczerbiak,2001,MIN,SAS,13.0,9.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,63.0,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,danny_ferry_198,198,Danny Ferry,2001,SAS,MIN,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,50.0,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,terrell_brandon_210,210,Terrell Brandon,2001,MIN,SAS,16.0,17.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,0.0,44.4,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,sean_elliott_251,251,Sean Elliott,2001,SAS,MIN,5.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,62.5,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,anthony_peeler_324,324,Anthony Peeler,2001,MIN,SAS,11.0,21.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,0.0,26.2,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,terry_porter_345,345,Terry Porter,2001,SAS,MIN,11.0,5.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,81.4,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,sam_mitchell_417,417,Sam Mitchell,2001,MIN,SAS,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,34.0,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,avery_johnson_422,422,Avery Johnson,2001,SAS,MIN,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,37.5,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,kevin_garnett_708,708,Kevin Garnett,2001,MIN,SAS,25.0,18.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,55.8,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,david_robinson_764,764,David Robinson,2001,SAS,MIN,11.0,9.0,4.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,11.0,4.0,43.1,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,samaki_walker_955,955,Samaki Walker,2001,SAS,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,pbpstats.com API game logs
gen_2001_20010421_MIN_SAS,0040000002,malik_rose_990,990,Malik Rose,2001,SAS,MIN,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,50.0,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,robert_horry_109,109,Robert Horry,2001,LAL,POR,3.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,21.4,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,steven_smith_120,120,Steven Smith,2001,POR,LAL,10.0,8.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,9.0,2.0,50.6,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,tyronn_lue_1731,1731,Tyronn Lue,2001,LAL,POR,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,antonio_harvey_176,176,Antonio Harvey,2001,POR,LAL,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,devean_george_1904,1904,Devean George,2001,LAL,POR,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,mark_madsen_2058,2058,Mark Madsen,2001,LAL,POR,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,brian_shaw_216,216,Brian Shaw,2001,LAL,POR,9.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,56.2,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,horace_grant_270,270,Horace Grant,2001,LAL,POR,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,77.8,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,stacey_augmon_278,278,Stacey Augmon,2001,POR,LAL,9.0,6.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,60.5,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,rick_fox_296,296,Rick Fox,2001,LAL,POR,7.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,38.9,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,rod_strickland_393,393,Rod Strickland,2001,POR,LAL,8.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,46.3,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,shaquille_o_neal_406,406,Shaquille O'Neal,2001,LAL,POR,24.0,21.0,15.0,3.0,2.0,0.0,1.0,0.0,2.0,0.0,20.0,15.0,45.1,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,arvydas_sabonis_717,717,Arvydas Sabonis,2001,POR,LAL,11.0,9.0,6.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,6.0,47.3,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,rasheed_wallace_739,739,Rasheed Wallace,2001,POR,LAL,24.0,18.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,8.0,53.3,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,damon_stoudamire_757,757,Damon Stoudamire,2001,POR,LAL,18.0,15.0,5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,15.0,5.0,52.3,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,will_perdue_781,781,Will Perdue,2001,POR,LAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,dale_davis_905,905,Dale Davis,2001,POR,LAL,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,scottie_pippen_937,937,Scottie Pippen,2001,POR,LAL,13.0,10.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,3.0,52.8,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,detlef_schrempf_96,96,Detlef Schrempf,2001,POR,LAL,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,derek_fisher_965,965,Derek Fisher,2001,LAL,POR,21.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,83.1,pbpstats.com API game logs
gen_2001_20010422_LAL_POR,0040000005,kobe_bryant_977,977,Kobe Bryant,2001,LAL,POR,28.0,20.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,18.0,10.0,62.5,pbpstats.com API game logs
gen_2001_20010422_MIL_ORL,0040000006,tim_thomas_1501,1501,Tim Thomas,2001,MIL,ORL,12.0,7.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,2.0,60.7,pbpstats.com API game logs
gen_2001_20010422_MIL_ORL,0040000006,tracy_mcgrady_1503,1503,Tracy McGrady,2001,ORL,MIL,33.0,34.0,9.0,4.0,1.0,0.0,3.0,0.0,1.0,0.0,36.0,9.0,41.3,pbpstats.com API game logs
gen_2001_20010422_MIL_ORL,0040000006,troy_hudson_1607,1607,Troy Hudson,2001,ORL,MIL,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,pbpstats.com API game logs
gen_2001_20010422_MIL_ORL,0040000006,michael_doleac_1720,1720,Michael Doleac,2001,ORL,MIL,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,pbpstats.com API game logs
gen_2001_20010422_MIL_ORL,0040000006,pat_garrity_1727,1727,Pat Garrity,2001,ORL,MIL,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,100.0,pbpstats.com API game logs
gen_2001_20010422_MIL_ORL,0040000006,rafer_alston_1747,1747,Rafer Alston,2001,MIL,ORL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,pbpstats.com API game logs
gen_2001_20010422_MIL_ORL,0040000006,mike_miller_2034,2034,Mike Miller,2001,ORL,MIL,9.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,41.4,pbpstats.com API game logs
gen_2001_20010422_MIL_ORL,0040000006,sam_cassell_208,208,Sam Cassell,2001,MIL,ORL,16.0,18.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,20.0,7.0,34.7,pbpstats.com API game logs
gen_2001_20010422_MIL_ORL,0040000006,scott_williams_281,281,Scott Williams,2001,MIL,ORL,19.0,11.0,4.0,4.0,0.0,0.0,4.0,0.0,1.0,0.0,14.0,4.0,60.3,pbpstats.com API game logs
gen_2001_20010422_MIL_ORL,0040000006,lindsey_hunter_283,283,Lindsey Hunter,2001,MIL,ORL,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,12.7,pbpstats.com API game logs
gen_2001_20010422_MIL_ORL,0040000006,glenn_robinson_299,299,Glenn Robinson,2001,MIL,ORL,14.0,19.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,20.0,1.0,34.2,pbpstats.com API game logs
gen_2001_20010422_MIL_ORL,0040000006,darrell_armstrong_353,353,Darrell Armstrong,2001,ORL,MIL,9.0,9.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,41.4,pbpstats.com API game logs
gen_2001_20010422_MIL_ORL,0040000006,monty_williams_42,42,Monty Williams,2001,ORL,MIL,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,pbpstats.com API game logs
gen_2001_20010422_MIL_ORL,0040000006,bo_outlaw_448,448,Bo Outlaw,2001,ORL,MIL,5.0,5.0,4.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,5.0,4.0,37.0,pbpstats.com API game logs
